timestamp,x,y,z_raw,z_filtered,proj_t,phase_state,height_state
1.77012e+09,0.00693217,6.45843,-0.299798,-0.2985,0.034977,1,1
1.77012e+09,-0.0234241,6.43741,-0.302219,-0.299473,0.00693217,1,1
1.77012e+09,-0.0498946,6.62823,-0.309776,-0.300676,-0.0234241,1,1
1.77012e+09,-0.0832912,6.63814,-0.312408,-0.301859,-0.0498946,1,1
1.77012e+09,-0.110109,6.58399,-0.313247,-0.30508,-0.0832912,1,1
1.77012e+09,-0.137365,6.61233,-0.317394,-0.30749,-0.110109,1,1
1.77012e+09,-0.162242,6.56773,-0.318481,-0.311009,-0.137365,1,1
1.77012e+09,-0.179558,6.36964,-0.314601,-0.314261,-0.162242,2,1
1.77012e+09,-0.209112,6.62942,-0.326581,-0.315226,-0.179558,2,1
1.77012e+09,-0.228169,6.59898,-0.326832,-0.318061,-0.209112,2,1
1.77012e+09,-0.256957,6.95029,-0.341364,-0.320778,-0.228169,2,1
1.77012e+09,-0.253794,6.48129,-0.329935,-0.325572,-0.256957,2,1
1.77012e+09,-1,-1,-1,-0.327863,-0.253794,2,1
1.77012e+09,0.238388,6.50248,-0.492314,-0.327863,-0.253794,2,1
1.77012e+09,0.222923,6.62046,-0.501159,-0.363405,0.238388,2,1
1.77012e+09,0.198967,6.51023,-0.49382,-0.398321,0.222923,0,1
1.77012e+09,0.176021,6.49009,-0.494082,-0.431719,0.198967,0,1
1.77012e+09,0.158392,6.81977,-0.516777,-0.462262,0.176021,0,1
1.77012e+09,0.126381,6.56075,-0.501985,-0.49963,0.158392,1,1
1.77012e+09,0.099425,6.67993,-0.510157,-0.501565,0.126381,1,1
1.77012e+09,0.0699475,6.68343,-0.512535,-0.503364,0.099425,1,1
1.77012e+09,0.0392662,6.62436,-0.510385,-0.507107,0.0699475,1,1
1.77012e+09,0.00881018,6.71221,-0.519054,-0.510368,0.0392662,1,1
1.77012e+09,-0.021018,6.58626,-0.514202,-0.510823,0.00881018,1,1
1.77012e+09,-0.0483938,6.63659,-0.518252,-0.513267,-0.021018,1,1
1.77012e+09,-0.0783668,6.85339,-0.533917,-0.514886,-0.0483938,1,1
1.77012e+09,-0.105523,6.57816,-0.519467,-0.519162,-0.0783668,1,1
1.77012e+09,-0.134524,6.75138,-0.532727,-0.520978,-0.105523,1,1
1.77012e+09,-0.158051,6.69328,-0.530752,-0.523713,-0.134524,1,1
1.77012e+09,-0.181361,6.75424,-0.537751,-0.527023,-0.158051,1,1
1.77012e+09,-0.199202,6.6202,-0.530158,-0.530923,-0.181361,2,1
1.77012e+09,-0.212847,6.45293,-0.521371,-0.530171,-0.199202,2,1
1.77012e+09,-0.251033,7.10805,-0.564595,-0.530552,-0.212847,2,1
1.77012e+09,-0.265809,7.09322,-0.564538,-0.536925,-0.251033,2,1
1.77012e+09,0.234387,6.24768,-0.382428,-0.543683,-0.265809,2,1
1.77012e+09,0.231174,6.66562,-0.404106,-0.512618,0.234387,2,1
1.77012e+09,0.205229,6.5427,-0.39639,-0.487408,0.231174,2,1
